customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total
ID0868,No,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.64,4152.4
ID0869,No,Male,0,No,Yes,8,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),63.24,505.92
ID0870,No,Female,0,Yes,Yes,24,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,84.19,2020.56
ID0871,Yes,Female,0,No,Yes,36,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.94,4209.84
ID0872,No,Male,0,Yes,No,50,Yes,No phone service,No,No,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),33.76,1688.0
ID0873,No,Female,0,No,No,43,Yes,No,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.86,2659.98
ID0874,Yes,Female,0,Yes,Yes,27,Yes,No phone service,DSL,Yes,No,No,No internet service,No,Yes,One year,No,Mailed check,105.02,2835.54
ID0875,Yes,Female,0,Yes,Yes,32,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),113.23,3623.36
ID0876,No,Female,0,Yes,No,18,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.12,1442.16
ID0877,No,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.34,961.5200000000001
ID0878,Yes,Male,0,No,No,29,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,110.15,3194.3500000000004
ID0879,Yes,Female,0,No,No,16,Yes,No,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,37.44,599.04
ID0880,Yes,Female,0,Yes,Yes,47,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),55.29,2598.63
ID0881,No,Male,1,Yes,No,59,Yes,No phone service,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,57.55,3395.45
ID0882,Yes,Male,1,No,Yes,31,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),64.73,2006.63
ID0883,Yes,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),99.02,396.08
ID0884,No,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,100.21,3707.77
ID0885,Yes,Male,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,91.97,1563.49
ID0886,No,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),22.21,866.19
ID0887,Yes,Female,0,Yes,Yes,48,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),76.48,3671.04
ID0888,Yes,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,94.75,4358.5
ID0889,Yes,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No,One year,No,Credit card (automatic),64.46,3094.08
ID0890,No,Female,0,No,No,39,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,114.49,4465.11
ID0891,No,Male,0,Yes,No,4,No,Yes,No,No,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),102.38,409.52
ID0892,No,Female,0,Yes,Yes,30,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),83.82,2514.6
ID0893,No,Male,0,Yes,No,30,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),26.24,787.1999999999999
ID0894,No,Male,1,Yes,No,22,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,85.23,1875.0600000000002
ID0895,Yes,Male,0,Yes,No,66,Yes,No,DSL,No,No internet service,No,Yes,No,No,One year,No,Electronic check,111.16,7336.5599999999995
ID0896,Yes,Female,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),57.94,695.28
ID0897,No,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,103.81,3737.16
ID0898,Yes,Female,0,Yes,Yes,18,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,51.32,923.76
ID0899,Yes,Female,0,Yes,No,53,No,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.01,4081.53
ID0900,Yes,Female,0,No,Yes,71,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Bank transfer (automatic),84.84,6023.64
ID0901,Yes,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,87.8,87.8
ID0902,Yes,Male,0,No,No,58,Yes,No phone service,No,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),108.25,6278.5
ID0903,No,Female,0,Yes,Yes,6,Yes,No phone service,No,No,No,Yes,No internet service,No,Yes,Two year,No,Mailed check,43.46,260.76
ID0904,No,Female,0,No,Yes,70,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,46.24,3236.8
ID0905,No,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,90.4,3977.6000000000004
ID0906,No,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,37.72,2715.84
ID0907,No,Male,0,No,No,24,No,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),66.43,1594.3200000000002
ID0908,Yes,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),22.0,418.0
ID0909,No,Male,0,Yes,Yes,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.1,613.8000000000001
ID0910,No,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,87.88,2636.3999999999996
ID0911,Yes,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No,No,No,No internet service,Two year,No,Bank transfer (automatic),94.75,3979.5
ID0912,No,Female,0,Yes,Yes,33,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,31.53,1040.49
ID0913,No,Female,0,Yes,Yes,12,No,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),42.77,513.24
ID0914,No,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,29.89,807.03
ID0915,No,Male,1,Yes,Yes,39,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,63.34,2470.26
ID0916,Yes,Male,0,Yes,Yes,9,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),32.61,293.49
ID0917,No,Male,0,No,Yes,21,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),63.73,1338.33
ID0918,No,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,93.21,2703.0899999999997
ID0919,Yes,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.34,2915.2200000000003
ID0920,No,Male,0,Yes,No,62,Yes,No phone service,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),48.05,2979.1
ID0921,No,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.38,1310.6999999999998
ID0922,No,Male,0,Yes,Yes,2,No,No,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),112.77,225.54
ID0923,No,Male,0,No,Yes,52,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),54.75,2847.0
ID0924,No,Female,0,No,No,44,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),52.91,2328.04
ID0925,Yes,Female,1,No,Yes,54,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.14,4165.56
ID0926,Yes,Female,0,No,No,18,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,44.55,801.9
ID0927,No,Female,1,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,No,Credit card (automatic),85.16,255.48
ID0928,No,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Credit card (automatic),103.23,722.61
ID0929,Yes,Female,1,Yes,No,43,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),65.93,2834.9900000000002
ID0930,Yes,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,87.95,3342.1
ID0931,No,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),85.19,3152.0299999999997
ID0932,No,Male,1,No,No,58,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Electronic check,23.87,1384.46
ID0933,No,Male,0,No,No,33,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,38.34,1265.22
ID0934,Yes,Male,1,Yes,Yes,59,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Electronic check,109.35,6451.65
ID0935,Yes,Male,0,Yes,Yes,11,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,No,Electronic check,113.89,1252.79
ID0936,Yes,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),98.04,6666.72
ID0937,No,Male,0,No,No,68,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No,One year,No,Credit card (automatic),112.12,7624.16
ID0938,Yes,Male,0,Yes,No,22,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),50.61,1113.42
ID0939,No,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Two year,No,Electronic check,44.77,2954.82
ID0940,Yes,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No,Two year,No,Electronic check,58.43,2570.92
ID0941,No,Male,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,25.53,153.18
ID0942,No,Male,0,Yes,No,42,No,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),100.99,4241.58
ID0943,No,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,118.42,2960.5
ID0944,Yes,Female,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),102.4,5836.8
ID0945,Yes,Female,0,No,Yes,55,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Two year,No,Electronic check,75.5,4152.5
ID0946,Yes,Male,0,No,Yes,16,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),49.53,792.48
ID0947,No,Female,0,No,Yes,14,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),39.77,556.7800000000001
ID0948,No,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,56.41,2199.99
ID0949,No,Female,0,Yes,No,28,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.7,2427.6
ID0950,No,Female,0,Yes,No,51,Yes,No,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,64.71,3300.2099999999996
ID0951,No,Male,1,Yes,No,49,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,113.41,5557.09
ID0952,Yes,Female,0,No,No,9,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),105.42,948.78
ID0953,No,Female,0,Yes,No,58,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),30.24,1753.9199999999998
ID0954,No,Female,0,No,Yes,45,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,No,Mailed check,33.15,1491.75
ID0955,No,Male,0,No,No,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,87.62,1927.64
ID0956,No,Male,0,No,No,32,Yes,Yes,No,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,No,Electronic check,43.08,1378.56
ID0957,Yes,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),99.1,6837.9
ID0958,Yes,Male,0,No,No,69,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),79.14,5460.66
ID0959,No,Male,0,No,Yes,42,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),42.98,1805.1599999999999
ID0960,Yes,Male,1,Yes,Yes,53,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No,One year,Yes,Mailed check,67.87,3597.11
ID0961,No,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,No,Mailed check,60.61,3575.99
ID0962,Yes,Female,0,No,Yes,39,Yes,No phone service,No,No,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,107.32,4185.48
ID0963,No,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),23.22,348.29999999999995
ID0964,Yes,Female,0,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),109.58,7780.18
ID0965,No,Male,0,Yes,No,29,Yes,No,No,No internet service,Yes,No,No internet service,No,No,One year,Yes,Mailed check,85.21,2471.0899999999997
ID0966,No,Male,0,Yes,No,3,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Mailed check,93.75,281.25
ID0967,Yes,Male,0,No,No,10,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),20.26,202.60000000000002
ID0968,No,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),82.82,2401.7799999999997
ID0969,No,Male,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,78.85,2759.75
ID0970,No,Female,0,Yes,No,6,Yes,No,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),73.72,442.32
ID0971,No,Female,1,No,No,12,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,98.59,1183.08
ID0972,No,Male,1,Yes,No,38,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Electronic check,75.59,2872.42
ID0973,Yes,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),105.71,2008.4899999999998
ID0974,Yes,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),43.26,2898.42
ID0975,Yes,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),100.6,804.8
ID0976,No,Female,0,Yes,No,8,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),37.93,303.44
ID0977,Yes,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),101.31,4761.57
ID0978,No,Male,0,No,No,4,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,114.05,456.2
ID0979,No,Male,0,No,No,51,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,53.57,2732.07
ID0980,No,Male,0,Yes,No,67,Yes,No,No,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),72.99,4890.33
ID0981,No,Female,1,No,Yes,45,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),85.83,3862.35
ID0982,Yes,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,27.95,223.6
ID0983,Yes,Male,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Electronic check,69.41,1110.56
ID0984,No,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,56.06,3756.02
ID0985,No,Female,1,Yes,Yes,9,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),107.25,965.25
ID0986,No,Female,0,No,No,60,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,107.67,6460.2
ID0987,No,Male,1,No,No,71,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.08,6395.68
ID0988,Yes,Male,0,Yes,No,15,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),85.57,1283.55
ID0989,No,Female,0,Yes,Yes,71,Yes,No,No,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Electronic check,93.37,6629.27
ID0990,No,Female,0,No,Yes,41,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),56.6,2320.6
ID0991,No,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),60.45,1329.9
ID0992,Yes,Female,0,No,Yes,24,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,No,Credit card (automatic),75.37,1808.88
ID0993,No,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,113.8,5007.2
ID0994,No,Female,0,No,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.4,92.4
ID0995,Yes,Male,0,No,No,10,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),75.1,751.0
ID0996,No,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,97.04,6986.88
ID0997,Yes,Male,1,No,Yes,56,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,57.09,3197.04
ID0998,No,Female,1,No,Yes,50,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),93.05,4652.5
ID0999,No,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,61.07,732.84
